score_id,round_id,hole_number,par,strokes,fairway_hit,green_in_regulation,putts
8061,448,15,3,2,,1,1
8062,448,16,4,4,0,1,2
8063,448,17,4,4,1,1,3
8064,448,18,4,5,0,0,2
8065,449,1,4,4,1,1,2
8066,449,2,4,4,1,1,2
8067,449,3,3,3,,1,2
8068,449,4,5,4,1,1,1
8069,449,5,4,3,1,1,1
8070,449,6,5,5,1,0,1
8071,449,7,5,4,1,1,1
8072,449,8,4,4,0,1,2
8073,449,9,3,2,,1,1
8074,449,10,4,5,1,0,3
8075,449,11,4,5,1,0,3
8076,449,12,5,4,1,1,1
8077,449,13,4,3,1,1,1
8078,449,14,4,4,1,1,2
8079,449,15,3,4,,0,1
8080,449,16,4,4,0,1,2
8081,449,17,4,4,0,1,2
8082,449,18,4,4,1,1,2
8083,450,1,4,5,1,0,2
8084,450,2,4,5,0,0,1
8085,450,3,3,3,,1,2
8086,450,4,5,6,1,0,2
8087,450,5,4,5,1,0,1
8088,450,6,5,6,0,0,2
8089,450,7,5,6,1,0,3
8090,450,8,4,3,1,1,1
8091,450,9,3,2,,1,1
8092,450,10,4,4,0,1,2
8093,450,11,4,5,0,0,1
8094,450,12,5,6,0,0,2
8095,450,13,4,4,1,1,1
8096,450,14,4,4,0,1,2
8097,450,15,3,4,,0,2
8098,450,16,4,6,1,0,2
8099,450,17,4,5,1,0,1
8100,450,18,4,4,0,1,2
8101,451,1,4,4,0,1,3
8102,451,2,4,3,1,1,1
8103,451,3,3,3,,1,2
8104,451,4,5,4,0,1,1
8105,451,5,4,4,1,1,3
8106,451,6,5,4,1,1,1
8107,451,7,5,5,1,0,1
8108,451,8,4,5,0,0,3
8109,451,9,3,2,,1,1
8110,451,10,4,4,1,1,2
8111,451,11,4,4,0,1,3
8112,451,12,5,5,0,0,3
8113,451,13,4,4,1,1,1
8114,451,14,4,5,0,0,1
8115,451,15,3,4,,0,3
8116,451,16,4,4,1,1,2
8117,451,17,4,3,1,1,1
8118,451,18,4,5,1,0,2
8119,452,1,4,4,1,1,2
8120,452,2,4,3,1,1,1
8121,452,3,3,3,,1,1
8122,452,4,5,4,1,1,1
8123,452,5,4,4,1,1,2
8124,452,6,5,4,1,1,1
8125,452,7,5,4,1,1,1
8126,452,8,4,4,1,1,2
8127,452,9,3,2,,1,1
8128,452,10,4,4,1,1,2
8129,452,11,4,4,1,1,3
8130,452,12,5,6,1,0,2
8131,452,13,4,4,1,1,2
8132,452,14,4,3,1,1,1
8133,452,15,3,4,,0,3
8134,452,16,4,5,0,0,2
8135,452,17,4,4,1,1,3
8136,452,18,4,4,1,1,2
8137,453,1,4,3,0,1,1
8138,453,2,4,3,0,1,1
8139,453,3,3,4,,0,1
8140,453,4,5,5,1,0,2
8141,453,5,4,5,1,0,2
8142,453,6,5,6,1,0,3
8143,453,7,5,5,1,0,2
8144,453,8,4,3,1,1,1
8145,453,9,3,3,,1,2
8146,453,10,4,4,0,1,1
8147,453,11,4,4,1,1,3
8148,453,12,5,5,0,0,2
8149,453,13,4,5,1,0,2
8150,453,14,4,4,0,1,2
8151,453,15,3,3,,1,3
8152,453,16,4,5,1,0,2
8153,453,17,4,4,1,1,2
8154,453,18,4,5,1,0,2
8155,454,1,4,3,1,1,1
8156,454,2,4,3,0,1,1
8157,454,3,3,3,,1,2
8158,454,4,5,4,1,1,1
8159,454,5,4,3,0,1,1
8160,454,6,5,6,1,0,2
8161,454,7,5,5,0,0,3
8162,454,8,4,4,0,1,3
8163,454,9,3,2,,1,1
8164,454,10,4,4,1,1,2
8165,454,11,4,4,1,1,2
8166,454,12,5,4,1,1,1
8167,454,13,4,3,1,1,1
8168,454,14,4,3,0,1,1
8169,454,15,3,3,,1,2
8170,454,16,4,3,1,1,1
8171,454,17,4,4,0,1,2
8172,454,18,4,3,1,1,1
8173,455,1,4,5,0,0,2
8174,455,2,4,4,1,1,2
8175,455,3,3,3,,1,2
8176,455,4,5,4,1,1,1
8177,455,5,4,4,1,1,2
8178,455,6,5,5,1,0,2
8179,455,7,5,7,1,0,2
8180,455,8,4,4,1,1,2
8181,455,9,3,3,,1,2
8182,455,10,4,3,1,1,1
8183,455,11,4,3,0,1,1
8184,455,12,5,5,1,0,2
8185,455,13,4,5,1,0,1
8186,455,14,4,3,1,1,1
8187,455,15,3,4,,0,2
8188,455,16,4,4,1,1,2
8189,455,17,4,4,0,1,2
8190,455,18,4,4,1,1,3
8191,456,1,4,6,1,0,2
8192,456,2,4,4,1,1,2
8193,456,3,3,2,,1,1
8194,456,4,5,6,1,0,2
8195,456,5,4,4,1,1,3
8196,456,6,5,5,1,0,3
8197,456,7,5,4,0,1,1
8198,456,8,4,3,1,1,1
8199,456,9,3,4,,0,2
8200,456,10,4,3,0,1,1
8201,456,11,4,4,1,1,2
8202,456,12,5,6,0,0,2
8203,456,13,4,4,1,1,1
8204,456,14,4,5,1,0,2
8205,456,15,3,2,,1,1
8206,456,16,4,4,0,1,3
8207,456,17,4,4,1,1,2
8208,456,18,4,4,1,1,1
8209,457,1,4,3,1,1,1
8210,457,2,4,4,1,1,2
8211,457,3,3,4,,0,1
8212,457,4,5,5,0,0,2
8213,457,5,4,5,1,0,2
8214,457,6,5,5,1,0,2
8215,457,7,5,4,1,1,1
8216,457,8,4,3,1,1,1
8217,457,9,3,3,,1,3
8218,457,10,4,3,1,1,1
8219,457,11,4,3,1,1,1
8220,457,12,5,4,1,1,1
8221,457,13,4,4,1,1,2
8222,457,14,4,4,0,1,2
8223,457,15,3,3,,1,3
8224,457,16,4,5,1,0,2
8225,457,17,4,5,1,0,2
8226,457,18,4,4,1,1,2
8227,458,1,4,3,1,1,1
8228,458,2,4,4,0,1,2
8229,458,3,3,3,,1,2
8230,458,4,5,4,1,1,1
8231,458,5,4,3,1,1,1
8232,458,6,5,4,0,1,1
8233,458,7,5,5,1,0,1
8234,458,8,4,5,1,0,2
8235,458,9,3,4,,0,2
8236,458,10,4,4,1,1,1
8237,458,11,4,4,1,1,1
8238,458,12,5,5,0,0,1
8239,458,13,4,3,1,1,1
8240,458,14,4,5,0,0,2
8241,458,15,3,2,,1,1
8242,458,16,4,4,0,1,2
8243,458,17,4,3,0,1,1
8244,458,18,4,3,1,1,1
8245,459,1,4,4,1,1,2
8246,459,2,4,3,1,1,1
8247,459,3,3,2,,1,1
8248,459,4,5,5,1,0,3
8249,459,5,4,4,1,1,2
8250,459,6,5,5,0,0,2
8251,459,7,5,7,0,0,2
8252,459,8,4,4,1,1,2
8253,459,9,3,3,,1,2
8254,459,10,4,4,1,1,1
8255,459,11,4,5,1,0,2
8256,459,12,5,4,1,1,1
8257,459,13,4,3,1,1,1
8258,459,14,4,4,1,1,1
8259,459,15,3,3,,1,1
8260,459,16,4,3,1,1,1
8261,459,17,4,4,0,1,2
8262,459,18,4,4,0,1,2
8263,460,1,4,4,0,1,1
8264,460,2,4,4,0,1,2
8265,460,3,3,4,,0,2
8266,460,4,5,4,0,1,1
8267,460,5,4,4,1,1,2
8268,460,6,5,4,1,1,1
8269,460,7,5,7,0,0,2
8270,460,8,4,4,1,1,2
8271,460,9,3,4,,0,2
8272,460,10,4,5,1,0,3
8273,460,11,4,4,1,1,2
8274,460,12,5,4,1,1,1
8275,460,13,4,5,1,0,3
8276,460,14,4,5,0,0,2
8277,460,15,3,2,,1,1
8278,460,16,4,4,1,1,1
8279,460,17,4,4,1,1,3
8280,460,18,4,4,0,1,2
8281,461,1,4,4,1,1,2
8282,461,2,4,4,1,1,3
8283,461,3,3,2,,1,1
8284,461,4,5,5,0,0,2
8285,461,5,4,4,1,1,2
8286,461,6,5,4,1,1,1
8287,461,7,5,6,1,0,2
8288,461,8,4,5,1,0,1
8289,461,9,3,3,,1,1
8290,461,10,4,4,0,1,2
8291,461,11,4,5,1,0,2
8292,461,12,5,5,0,0,2
8293,461,13,4,4,0,1,2
8294,461,14,4,5,0,0,2
8295,461,15,3,3,,1,2
8296,461,16,4,4,0,1,3
8297,461,17,4,3,0,1,1
8298,461,18,4,4,0,1,2
8299,462,1,4,4,1,1,2
8300,462,2,4,4,0,1,2
8301,462,3,3,4,,0,2
8302,462,4,5,5,1,0,1
8303,462,5,4,4,1,1,2
8304,462,6,5,5,0,0,3
8305,462,7,5,6,0,0,3
8306,462,8,4,4,0,1,1
8307,462,9,3,3,,1,2
8308,462,10,4,4,1,1,1
8309,462,11,4,4,1,1,2
8310,462,12,5,5,1,0,2
8311,462,13,4,4,0,1,2
8312,462,14,4,4,1,1,2
8313,462,15,3,2,,1,1
8314,462,16,4,4,1,1,2
8315,462,17,4,5,1,0,2
8316,462,18,4,4,1,1,2
8317,463,1,4,5,1,0,2
8318,463,2,4,5,1,0,2
8319,463,3,3,2,,1,1
8320,463,4,5,4,1,1,1
8321,463,5,4,4,1,1,3
8322,463,6,5,6,0,0,2
8323,463,7,5,6,0,0,2
8324,463,8,4,4,1,1,3
8325,463,9,3,4,,0,1
8326,463,10,4,4,0,1,3
8327,463,11,4,4,1,1,2
8328,463,12,5,5,1,0,2
8329,463,13,4,5,1,0,3
8330,463,14,4,3,1,1,1
8331,463,15,3,2,,1,1
8332,463,16,4,4,1,1,3
8333,463,17,4,5,1,0,2
8334,463,18,4,5,0,0,1
8335,464,1,4,6,1,0,2
8336,464,2,4,4,1,1,2
8337,464,3,3,3,,1,1
8338,464,4,5,5,0,0,2
8339,464,5,4,5,0,0,2
8340,464,6,5,5,0,0,2
8341,464,7,5,4,1,1,1
8342,464,8,4,3,0,1,1
8343,464,9,3,3,,1,2
8344,464,10,4,3,0,1,1
8345,464,11,4,4,0,1,2
8346,464,12,5,5,0,0,2
8347,464,13,4,5,0,0,3
8348,464,14,4,5,0,0,2
8349,464,15,3,2,,1,1
8350,464,16,4,4,0,1,1
8351,464,17,4,3,1,1,1
8352,464,18,4,3,1,1,1
8353,465,1,4,3,1,1,1
8354,465,2,4,4,1,1,1
8355,465,3,3,2,,1,1
8356,465,4,5,4,0,1,1
8357,465,5,4,4,1,1,1
8358,465,6,5,4,1,1,1
8359,465,7,5,5,1,0,2
8360,465,8,4,4,0,1,1
8361,465,9,3,3,,1,2
8362,465,10,4,5,0,0,2
8363,465,11,4,5,0,0,2
8364,465,12,5,5,0,0,2
8365,465,13,4,5,0,0,2
8366,465,14,4,4,1,1,2
8367,465,15,3,3,,1,1
8368,465,16,4,5,0,0,2
8369,465,17,4,4,0,1,3
8370,465,18,4,4,1,1,1
8371,466,1,4,4,1,1,2
8372,466,2,4,3,0,1,1
8373,466,3,3,3,,1,1
8374,466,4,5,5,1,0,2
8375,466,5,4,4,1,1,1
8376,466,6,5,6,1,0,2
8377,466,7,5,6,1,0,3
8378,466,8,4,4,0,1,2
8379,466,9,3,3,,1,2
8380,466,10,4,6,1,0,3
8381,466,11,4,4,0,1,3
8382,466,12,5,7,1,0,1
8383,466,13,4,4,1,1,2
8384,466,14,4,3,1,1,1
8385,466,15,3,3,,1,1
8386,466,16,4,4,1,1,2
8387,466,17,4,3,0,1,1
8388,466,18,4,4,1,1,3
8389,467,1,4,5,1,0,2
8390,467,2,4,5,1,0,2
8391,467,3,3,3,,1,2
8392,467,4,5,5,1,0,2
8393,467,5,4,4,1,1,3
8394,467,6,5,4,1,1,1
8395,467,7,5,5,1,0,2
8396,467,8,4,4,0,1,2
8397,467,9,3,2,,1,1
8398,467,10,4,4,0,1,3
8399,467,11,4,5,0,0,2
8400,467,12,5,5,1,0,1
8401,467,13,4,4,1,1,2
8402,467,14,4,4,0,1,1
8403,467,15,3,3,,1,2
8404,467,16,4,5,0,0,2
8405,467,17,4,4,1,1,3
8406,467,18,4,4,1,1,3
8407,468,1,4,4,0,1,2
8408,468,2,4,4,1,1,3
8409,468,3,3,3,,1,2
8410,468,4,5,6,1,0,2
8411,468,5,4,4,1,1,2
8412,468,6,5,4,1,1,1
8413,468,7,5,5,1,0,3
8414,468,8,4,5,0,0,2
8415,468,9,3,3,,1,2
8416,468,10,4,3,0,1,1
8417,468,11,4,3,0,1,1
8418,468,12,5,6,1,0,1
8419,468,13,4,4,0,1,2
8420,468,14,4,4,1,1,2
8421,468,15,3,3,,1,3
8422,468,16,4,3,1,1,1
8423,468,17,4,4,1,1,2
8424,468,18,4,4,0,1,2
8425,469,1,4,3,1,1,1
8426,469,2,4,4,0,1,1
8427,469,3,3,3,,1,2
8428,469,4,5,4,1,1,1
8429,469,5,4,4,1,1,1
8430,469,6,5,6,0,0,2
8431,469,7,5,4,1,1,1
8432,469,8,4,4,1,1,2
8433,469,9,3,4,,0,1
8434,469,10,4,3,0,1,1
8435,469,11,4,4,1,1,2
8436,469,12,5,4,0,1,1
8437,469,13,4,5,1,0,2
8438,469,14,4,4,1,1,3
8439,469,15,3,3,,1,1
8440,469,16,4,4,1,1,2
8441,469,17,4,4,1,1,2
8442,469,18,4,4,1,1,1
8443,470,1,4,4,1,1,2
8444,470,2,4,4,0,1,2
8445,470,3,3,3,,1,2
8446,470,4,5,5,1,0,2
8447,470,5,4,5,1,0,2
8448,470,6,5,6,1,0,3
8449,470,7,5,7,1,0,2
8450,470,8,4,3,0,1,1
8451,470,9,3,4,,0,2
8452,470,10,4,4,0,1,2
8453,470,11,4,4,0,1,1
8454,470,12,5,5,1,0,1
8455,470,13,4,4,1,1,2
8456,470,14,4,4,1,1,2
8457,470,15,3,4,,0,2
8458,470,16,4,5,1,0,1
8459,470,17,4,4,1,1,2
8460,470,18,4,5,1,0,2
8461,471,1,4,5,1,0,2
8462,471,2,4,4,1,1,2
8463,471,3,3,3,,1,2
8464,471,4,5,5,0,0,2
8465,471,5,4,4,1,1,2
8466,471,6,5,5,1,0,1
8467,471,7,5,6,1,0,2
8468,471,8,4,4,1,1,2
8469,471,9,3,3,,1,3
8470,471,10,4,4,0,1,1
8471,471,11,4,5,1,0,1
8472,471,12,5,5,0,0,3
8473,471,13,4,4,1,1,2
8474,471,14,4,5,1,0,2
8475,471,15,3,3,,1,2
8476,471,16,4,4,1,1,2
8477,471,17,4,4,1,1,2
8478,471,18,4,5,1,0,2
8479,472,1,4,5,0,0,1
8480,472,2,4,4,0,1,2
8481,472,3,3,3,,1,1
8482,472,4,5,4,1,1,1
8483,472,5,4,3,0,1,1
8484,472,6,5,5,1,0,3
8485,472,7,5,6,1,0,2
8486,472,8,4,3,0,1,1
8487,472,9,3,5,,0,2
8488,472,10,4,4,1,1,2
8489,472,11,4,4,0,1,2
8490,472,12,5,4,0,1,1
8491,472,13,4,3,1,1,1
8492,472,14,4,3,1,1,1
8493,472,15,3,2,,1,1
8494,472,16,4,5,0,0,2
8495,472,17,4,4,1,1,3
8496,472,18,4,4,1,1,3
8497,473,1,4,4,1,1,2
8498,473,2,4,5,0,0,2
8499,473,3,3,3,,1,2
8500,473,4,5,5,1,0,3
8501,473,5,4,5,0,0,1
8502,473,6,5,5,1,0,3
8503,473,7,5,4,1,1,1
8504,473,8,4,5,0,0,3
8505,473,9,3,2,,1,1
8506,473,10,4,3,1,1,1
8507,473,11,4,4,1,1,3
8508,473,12,5,6,0,0,2
8509,473,13,4,3,1,1,1
8510,473,14,4,4,1,1,2
8511,473,15,3,4,,0,2
8512,473,16,4,4,1,1,3
8513,473,17,4,3,0,1,1
8514,473,18,4,4,1,1,2
8515,474,1,4,4,1,1,2
8516,474,2,4,3,0,1,1
8517,474,3,3,2,,1,1
8518,474,4,5,5,1,0,1
8519,474,5,4,5,0,0,2
8520,474,6,5,7,0,0,2
8521,474,7,5,6,0,0,3
8522,474,8,4,4,1,1,3
8523,474,9,3,3,,1,2
8524,474,10,4,4,1,1,2
8525,474,11,4,4,0,1,2
8526,474,12,5,5,0,0,1
8527,474,13,4,5,1,0,3
8528,474,14,4,5,0,0,3
8529,474,15,3,4,,0,1
8530,474,16,4,4,0,1,2
8531,474,17,4,5,0,0,3
8532,474,18,4,4,1,1,1
8533,475,1,4,4,1,1,3
8534,475,2,4,3,0,1,1
8535,475,3,3,4,,0,3
8536,475,4,5,5,0,0,2
8537,475,5,4,3,0,1,1
8538,475,6,5,5,0,0,2
8539,475,7,5,5,1,0,2
8540,475,8,4,4,1,1,2
8541,475,9,3,2,,1,1
8542,475,10,4,3,0,1,1
8543,475,11,4,5,1,0,2
8544,475,12,5,5,0,0,2
8545,475,13,4,5,1,0,3
8546,475,14,4,4,1,1,2
8547,475,15,3,4,,0,1
8548,475,16,4,4,0,1,2
8549,475,17,4,4,0,1,1
8550,475,18,4,4,0,1,2
8551,476,1,4,4,0,1,3
8552,476,2,4,4,0,1,3
8553,476,3,3,4,,0,2
8554,476,4,5,5,1,0,1
8555,476,5,4,5,1,0,1
8556,476,6,5,5,0,0,3
8557,476,7,5,6,1,0,2
8558,476,8,4,4,1,1,1
8559,476,9,3,3,,1,2
8560,476,10,4,4,1,1,3
8561,476,11,4,3,1,1,1
8562,476,12,5,5,1,0,3
8563,476,13,4,4,1,1,3
8564,476,14,4,5,1,0,2
8565,476,15,3,4,,0,1
8566,476,16,4,5,1,0,2
8567,476,17,4,3,1,1,1
8568,476,18,4,3,1,1,1
8569,477,1,4,4,1,1,1
8570,477,2,4,4,1,1,2
8571,477,3,3,2,,1,1
8572,477,4,5,5,0,0,2
8573,477,5,4,7,1,0,2
8574,477,6,5,4,0,1,1
8575,477,7,5,6,1,0,1
8576,477,8,4,3,1,1,1
8577,477,9,3,3,,1,3
8578,477,10,4,4,1,1,3
8579,477,11,4,3,0,1,1
8580,477,12,5,5,1,0,2
8581,477,13,4,3,1,1,1
8582,477,14,4,4,1,1,1
8583,477,15,3,4,,0,2
8584,477,16,4,3,1,1,1
8585,477,17,4,4,1,1,1
8586,477,18,4,4,1,1,2
8587,478,1,4,5,1,0,2
8588,478,2,4,4,0,1,3
8589,478,3,3,3,,1,3
8590,478,4,5,6,1,0,1
8591,478,5,4,4,1,1,2
8592,478,6,5,4,0,1,1
8593,478,7,5,5,1,0,1
8594,478,8,4,3,0,1,1
8595,478,9,3,2,,1,1
8596,478,10,4,5,1,0,2
8597,478,11,4,4,0,1,2
8598,478,12,5,6,1,0,3
8599,478,13,4,3,1,1,1
8600,478,14,4,5,1,0,2
8601,478,15,3,4,,0,2
8602,478,16,4,3,1,1,1
8603,478,17,4,4,1,1,2
8604,478,18,4,3,0,1,1
8605,479,1,4,4,0,1,3
8606,479,2,4,3,1,1,1
8607,479,3,3,3,,1,2
8608,479,4,5,5,0,0,2
8609,479,5,4,4,0,1,1
8610,479,6,5,4,1,1,1
8611,479,7,5,6,1,0,2
8612,479,8,4,4,1,1,2
8613,479,9,3,3,,1,3
8614,479,10,4,5,0,0,3
8615,479,11,4,4,1,1,2
8616,479,12,5,5,1,0,2
8617,479,13,4,3,1,1,1
8618,479,14,4,4,1,1,2
8619,479,15,3,2,,1,1
8620,479,16,4,4,0,1,2
8621,479,17,4,3,1,1,1
8622,479,18,4,4,0,1,3
8623,480,1,4,4,1,1,2
8624,480,2,4,3,1,1,1
8625,480,3,3,4,,0,2
8626,480,4,5,6,1,0,2
8627,480,5,4,3,1,1,1
8628,480,6,5,6,0,0,2
8629,480,7,5,5,0,0,2
8630,480,8,4,5,1,0,1
8631,480,9,3,3,,1,1
8632,480,10,4,4,0,1,3
8633,480,11,4,4,0,1,2
8634,480,12,5,4,1,1,1
8635,480,13,4,5,1,0,3
8636,480,14,4,4,1,1,3
8637,480,15,3,3,,1,1
8638,480,16,4,4,1,1,1
8639,480,17,4,3,0,1,1
8640,480,18,4,4,0,1,3
8641,481,1,5,5,1,0,3
8642,481,2,4,4,0,1,2
8643,481,3,5,5,0,0,1
8644,481,4,4,4,1,1,2
8645,481,5,3,2,,1,1
8646,481,6,4,4,0,1,3
8647,481,7,4,3,1,1,1
8648,481,8,4,3,1,1,1
8649,481,9,4,4,0,1,3
8650,481,10,4,6,1,0,2
8651,481,11,4,4,0,1,1
8652,481,12,5,6,1,0,2
8653,481,13,4,3,1,1,1
8654,481,14,3,3,,1,2
8655,481,15,4,5,1,0,2
8656,481,16,3,2,,1,1
8657,481,17,4,5,1,0,2
8658,481,18,4,4,1,1,2
8659,482,1,5,6,1,0,3
8660,482,2,4,3,0,1,1
8661,482,3,5,6,0,0,2
8662,482,4,4,3,1,1,1
8663,482,5,3,3,,1,2
8664,482,6,4,4,1,1,2
8665,482,7,4,4,1,1,2
8666,482,8,4,4,1,1,3
8667,482,9,4,5,0,0,2
8668,482,10,4,4,1,1,1
8669,482,11,4,3,0,1,1
8670,482,12,5,6,1,0,3
8671,482,13,4,5,0,0,2
8672,482,14,3,2,,1,1
8673,482,15,4,5,1,0,1
8674,482,16,3,2,,1,1
8675,482,17,4,3,1,1,1
8676,482,18,4,4,0,1,2
8677,483,1,5,4,0,1,1
8678,483,2,4,4,1,1,2
8679,483,3,5,4,0,1,1
8680,483,4,4,3,0,1,1
8681,483,5,3,3,,1,2
8682,483,6,4,5,0,0,3
8683,483,7,4,4,0,1,2
8684,483,8,4,4,0,1,3
8685,483,9,4,4,1,1,3
8686,483,10,4,3,1,1,1
8687,483,11,4,3,1,1,1
8688,483,12,5,5,0,0,2
8689,483,13,4,4,1,1,2
8690,483,14,3,4,,0,3
8691,483,15,4,5,0,0,2
8692,483,16,3,4,,0,2
8693,483,17,4,4,1,1,2
8694,483,18,4,5,1,0,3
8695,484,1,5,5,0,0,3
8696,484,2,4,3,0,1,1
8697,484,3,5,6,0,0,3
8698,484,4,4,4,1,1,2
8699,484,5,3,4,,0,2
8700,484,6,4,4,1,1,2
8701,484,7,4,4,0,1,3
8702,484,8,4,4,1,1,3
8703,484,9,4,4,0,1,2
8704,484,10,4,5,1,0,2
8705,484,11,4,3,0,1,1
8706,484,12,5,5,0,0,1
8707,484,13,4,4,0,1,2
8708,484,14,3,3,,1,2
8709,484,15,4,5,1,0,2
8710,484,16,3,4,,0,2
8711,484,17,4,4,0,1,2
8712,484,18,4,4,1,1,3
8713,485,1,5,4,0,1,1
8714,485,2,4,3,0,1,1
8715,485,3,5,6,0,0,2
8716,485,4,4,5,1,0,2
8717,485,5,3,3,,1,3
8718,485,6,4,3,1,1,1
8719,485,7,4,4,1,1,2
8720,485,8,4,4,1,1,3
8721,485,9,4,5,1,0,2
8722,485,10,4,4,1,1,1
8723,485,11,4,3,0,1,1
8724,485,12,5,6,0,0,2
8725,485,13,4,3,1,1,1
8726,485,14,3,2,,1,1
8727,485,15,4,4,1,1,3
8728,485,16,3,3,,1,2
8729,485,17,4,4,1,1,3
8730,485,18,4,3,0,1,1
8731,486,1,5,5,1,0,2
8732,486,2,4,3,1,1,1
8733,486,3,5,4,1,1,1
8734,486,4,4,5,0,0,1
8735,486,5,3,2,,1,1
8736,486,6,4,3,0,1,1
8737,486,7,4,5,0,0,2
8738,486,8,4,3,1,1,1
8739,486,9,4,5,1,0,2
8740,486,10,4,5,0,0,2
8741,486,11,4,4,0,1,2
8742,486,12,5,5,1,0,2
8743,486,13,4,4,1,1,2
8744,486,14,3,3,,1,2
8745,486,15,4,5,1,0,2
8746,486,16,3,3,,1,3
8747,486,17,4,4,1,1,1
8748,486,18,4,4,0,1,1
8749,487,1,5,6,0,0,3
8750,487,2,4,5,1,0,2
8751,487,3,5,4,0,1,1
8752,487,4,4,3,1,1,1
8753,487,5,3,4,,0,2
8754,487,6,4,3,1,1,1
8755,487,7,4,4,0,1,2
8756,487,8,4,4,0,1,2
8757,487,9,4,4,1,1,2
8758,487,10,4,4,0,1,2
8759,487,11,4,5,1,0,2
8760,487,12,5,4,1,1,1
8761,487,13,4,4,0,1,2
8762,487,14,3,3,,1,1
8763,487,15,4,5,0,0,2
8764,487,16,3,3,,1,2
8765,487,17,4,4,0,1,2
8766,487,18,4,4,1,1,2
8767,488,1,5,4,1,1,1
8768,488,2,4,4,0,1,2
8769,488,3,5,5,1,0,2
8770,488,4,4,4,0,1,3
8771,488,5,3,3,,1,2
8772,488,6,4,5,0,0,2
8773,488,7,4,3,1,1,1
8774,488,8,4,3,1,1,1
8775,488,9,4,4,1,1,2
8776,488,10,4,3,0,1,1
8777,488,11,4,4,0,1,2
8778,488,12,5,5,1,0,3
8779,488,13,4,5,1,0,2
8780,488,14,3,4,,0,2
8781,488,15,4,5,0,0,2
8782,488,16,3,3,,1,2
8783,488,17,4,4,0,1,2
8784,488,18,4,5,1,0,2
8785,489,1,5,4,1,1,1
8786,489,2,4,4,0,1,3
8787,489,3,5,4,1,1,1
8788,489,4,4,5,0,0,3
8789,489,5,3,4,,0,2
8790,489,6,4,5,1,0,2
8791,489,7,4,4,0,1,3
8792,489,8,4,3,0,1,1
8793,489,9,4,4,0,1,2
8794,489,10,4,5,1,0,2
8795,489,11,4,4,1,1,2
8796,489,12,5,6,1,0,2
8797,489,13,4,5,0,0,2
8798,489,14,3,4,,0,2
8799,489,15,4,3,0,1,1
8800,489,16,3,3,,1,3
8801,489,17,4,3,1,1,1
8802,489,18,4,5,1,0,1
8803,490,1,5,6,1,0,2
8804,490,2,4,4,1,1,1
8805,490,3,5,4,1,1,1
8806,490,4,4,4,1,1,1
8807,490,5,3,2,,1,1
8808,490,6,4,4,0,1,1
8809,490,7,4,4,1,1,3
8810,490,8,4,6,1,0,2
8811,490,9,4,4,0,1,2
8812,490,10,4,6,1,0,1
8813,490,11,4,5,1,0,1
8814,490,12,5,4,0,1,1
8815,490,13,4,3,0,1,1
8816,490,14,3,3,,1,3
8817,490,15,4,4,0,1,1
8818,490,16,3,4,,0,2
8819,490,17,4,5,1,0,3
8820,490,18,4,3,1,1,1
8821,491,1,5,4,1,1,1
8822,491,2,4,3,0,1,1
8823,491,3,5,6,0,0,2
8824,491,4,4,4,1,1,1
8825,491,5,3,2,,1,1
8826,491,6,4,5,0,0,1
8827,491,7,4,4,0,1,2
8828,491,8,4,3,1,1,1
8829,491,9,4,4,0,1,2
8830,491,10,4,4,1,1,2
8831,491,11,4,3,1,1,1
8832,491,12,5,6,0,0,1
8833,491,13,4,4,0,1,2
8834,491,14,3,3,,1,1
8835,491,15,4,4,1,1,1
8836,491,16,3,3,,1,1
8837,491,17,4,3,1,1,1
8838,491,18,4,5,0,0,2
8839,492,1,5,4,0,1,1
8840,492,2,4,4,0,1,2
8841,492,3,5,6,0,0,2
8842,492,4,4,3,0,1,1
8843,492,5,3,3,,1,3
8844,492,6,4,4,1,1,3
8845,492,7,4,4,1,1,2
8846,492,8,4,4,0,1,2
8847,492,9,4,5,0,0,2
8848,492,10,4,5,0,0,2
8849,492,11,4,4,1,1,3
8850,492,12,5,4,0,1,1
8851,492,13,4,5,1,0,1
8852,492,14,3,4,,0,1
8853,492,15,4,4,1,1,2
8854,492,16,3,2,,1,1
8855,492,17,4,4,1,1,3
8856,492,18,4,3,1,1,1
8857,493,1,5,5,1,0,2
8858,493,2,4,5,1,0,2
8859,493,3,5,4,1,1,1
8860,493,4,4,4,0,1,3
8861,493,5,3,3,,1,2
8862,493,6,4,5,1,0,2
8863,493,7,4,4,0,1,2
8864,493,8,4,5,0,0,3
8865,493,9,4,5,0,0,1
8866,493,10,4,4,1,1,3
8867,493,11,4,5,0,0,2
8868,493,12,5,5,0,0,1
8869,493,13,4,4,1,1,2
8870,493,14,3,2,,1,1
8871,493,15,4,4,0,1,2
8872,493,16,3,3,,1,2
8873,493,17,4,3,1,1,1
8874,493,18,4,3,0,1,1
8875,494,1,5,5,0,0,2
8876,494,2,4,4,0,1,2
8877,494,3,5,6,1,0,2
8878,494,4,4,4,0,1,2
8879,494,5,3,3,,1,2
8880,494,6,4,5,0,0,2
8881,494,7,4,5,1,0,3
8882,494,8,4,4,1,1,2
8883,494,9,4,3,1,1,1
8884,494,10,4,4,1,1,2
8885,494,11,4,4,0,1,2
8886,494,12,5,4,1,1,1
8887,494,13,4,5,1,0,2
8888,494,14,3,2,,1,1
8889,494,15,4,3,1,1,1
